Author,Title,Year,URL,Abstract
Kevin McAlister,Essays on Latent Variable Models and Roll Call Scaling,2020,https://deepblue.lib.umich.edu/handle/2027.42/163023,"This dissertation comprises three essays on latent variable models and Bayesian statistical methods for the study of American legislative institutions and the more general problems of measurement and model comparison.  In the first paper, I explore the dimensionality of latent variables in the context of roll call scaling.  The dimensionality of ideal points is an aspect of roll call scaling which has received significant attention due to its impact on both substantive and spatial interpretations of estimates.  I find that previous evidence for unidimensional ideal points is a product of the Scree procedure.  I propose a new varying dimensions model of legislative voting and a corresponding Bayesian nonparametric estimation procedure (BPIRT) that allows for probabilistic inference on the number of dimensions.  Using this approach, I show that there is strong evidence for multidimensional ideal points in the U.S. Congress and that using only a single dimension misses much of the disagreement that occurs within parties.  I reexamine theories of U.S. legislative voting and find that empirical evidence for these models is conditional on unidimensionality.  In the second paper, I expand on the varying dimensions model of legislative voting and explore the role of group dependencies in legislative voting.  Assumptions about independence of observations in the scaling model ignore the possibility that members of the voting body have shared incentives to vote as a group and lead to problems in estimating ideal points and corresponding latent dimensions.  I propose a new ideal point model, clustered beta process IRT (C-BPIRT), that explicitly allows for group …"
Kevin McAlister,The Multiplicity of Factions: Multi-Dimensional Ideal Points for Interest Groups & Members of Congress,2023,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4388918,"America’s two-party system and related political institutions generally collapse conflict toward a single left-right dimension. While previous work underscored how such forces belie actual latent disagreement across multiple preference dimensions, more recent methodological improvements and new data allow for greater analysis of both the optimal number of dimensions as well as the ideal points of individual actors on each dimension. We apply these methods to a dataset of legislators’ roll-call votes and interest groups’ publicly-observable positions on bills. Doing so demonstrates that in addition to the classic left vs. right dimension, American national political conflict is optimally-characterized by dimensions concerning agriculture, conservation and development, and industry versus privacy. Characterizing these dimensions and the actors that exemplify them informs speculation about potential latent factions in American politics that might be “released” if American political institutions were reformed to better encourage multiparty-ism"
Kevin McAlister,Ordered Bayesian Aldrich-McKelvey Scaling: Improving Bias Correction on the Liberal-Conservative Scale,2022,http://www.kevinmcalister.org/uploads/1/2/0/2/120250241/ordered_bayesian_aldrich_mckelvey_scaling__improving_bias_correction_on_the_liberal_conservative_scale______ecikanek_umich_edu__2018_12_03t19_24_17_80__2_.pdf,"AIMWhile a majority of the mass public is found to have an inconsistent understanding of ideology (Converse 1964; Kinder and Kalmoe 2017), ideology is still a prominent variable in political science research. Ideology has been linked to elite polarization, which some"
B Pablo Montagnes,Lobbyists as gatekeepers: Theory and evidence,2023,https://www.journals.uchicago.edu/doi/abs/10.1086/723026,"Lobbyists are omnipresent in the policy-making process, but the value that they bring to both clients and politicians remains poorly understood. We develop a model in which a lobbyist’s value derives from his ability to selectively screen which clients he brings to a politician, thereby earning the politician’s trust and preferential treatment for his clients. Lobbyists face a dilemma, as their ability to screen also increases their value to special interests and the prices they can charge. A lobbyist’s profit motive undermines his ability to solve this dilemma, but an interest in policy outcomes—due to either a political ideology or a personal connection—enhances it, which paradoxically increases his profits. Using a unique data set from reports mandated by the Foreign Agents Registration Act, we find that lobbyists become more selective when they are more ideologically aligned with politicians, consistent with our prediction."
B Pablo Montagnes,Critical success factors for routine immunization performance: A case study of Zambia 2000 to 2018,2022,https://www.sciencedirect.com/science/article/pii/S2590136222000262,"The essential components of a vaccine delivery system are well-documented, but robust evidence on how and why the related processes and implementation strategies prove effective at driving coverage is not well-established. To address this gap, we identified critical success factors associated with advancing key policies and programs that may have led to the substantial changes in routine childhood immunization coverage in Zambia between 2000 and 2018.We identified Zambia as an exemplar in the delivery of childhood vaccines through analysis of DTP1 and DTP3 coverage data. Through interviews and focus group discussions at the national and subnational levels, we investigated factors that contributed to high and sustained vaccination coverage. We conducted a thematic analysis through application of implementation science frameworks to determine critical success factors. We …"
B Pablo Montagnes,Critical success factors for high routine immunization performance: A case study of Senegal,2023,https://www.sciencedirect.com/science/article/pii/S2590136223000372,"The essential components of a vaccine delivery system are well-documented, but robust evidence is lacking on how policies and implementation strategies are operationalized to drive catalytic improvements in coverage. To address this gap, we identified success factors that supported improvements in routine immunization coverage in Senegal, especially from 2000 to 2019.We identified Senegal as an exemplar in the delivery of childhood vaccines through analysis of DTP1 and DTP3 coverage data. Through interviews and focus group discussions at the national, regional, district, health facility, and community-level, we investigated factors that contributed to high and sustained vaccination coverage. We conducted a thematic analysis through application of implementation science frameworks to determine critical success factors. We triangulated these findings with quantitative analyses using …"
B Pablo Montagnes,Critical success factors for high routine immunization performance: A case study of Nepal,2022,https://www.sciencedirect.com/science/article/pii/S2590136222000742,"IntroductionThe essential components of a vaccine delivery system are well-documented, but robust evidence on how and why the related processes and implementation strategies drive catalytic improvements in vaccination coverage are not well established. To address this gap, we identified critical success factors that may have led to substantial improvements in routine childhood immunization coverage in Nepal from 2000 through 2019.MethodsWe identified Nepal as an exemplar in the delivery of early childhood immunization through analysis of DTP1 and DTP3 coverage data. Through interviews and focus group discussions at the national, regional, district, health post, and community level, we investigated factors that contributed to high and sustained vaccine coverage. We conducted a thematic analysis through application of implementation science frameworks to determine critical success factors. We …"
B Pablo Montagnes,Politics from the bench? Ideology and strategic voting in the US Supreme Court,2022,https://www.sciencedirect.com/science/article/pii/S0047272722001281,"In the United States, Supreme Court justices often vote along ideological lines. Why this is the case remains incompletely understood. To learn more about justices’ preferences and the nature of decision-making in the Court, we differentiate between votes that were pivotal and those that were not. We find that in situations in which a justice is pivotal, her ideology is even more predictive of her vote than usual, especially when her choice matters for unambiguously establishing legal precedent. To interpret this previously unknown pattern in the data, we develop a model of voting in which justices have both expressive and instrumental preferences. That is, the justices strategically trade off which litigant should prevail based on the merits of a case with their desire to shape precedent."
B Pablo Montagnes,Stable Matching on the Job? Theory and Evidence on Internal Talent Markets,2024,,
B Pablo Montagnes,Distinguishing between false positives and genuine results: the case of irrelevant events and elections,2023,https://www.journals.uchicago.edu/doi/abs/10.1086/719636,"Graham et al.  attempt to reassess previous findings on the electoral effects of droughts, floods, tornadoes, and college football games. Reassessing previous findings by collecting new data, implementing new specifications, and preregistering these efforts is a valuable exercise, and we hope future researchers build on this model. This practice could be even more productive if researchers present independent evidence and think about how their various tests distinguish between different possibilities. We focus our discussion on the purported effect of college football games on elections in the United States. Although Graham et al. state that their results support the conclusion that college football games affect elections, we show why the new evidence they offer should decrease our beliefs that there is a genuine, substantively meaningful effect."
B Pablo Montagnes,Priming self-reported partisanship: implications for survey design and analysis,2022,https://academic.oup.com/poq/article-abstract/86/3/643/6706811,"Can features of surveys, such as question ordering and informational stimuli, affect respondent self-reported partisanship? We report the results of two studies to examine how the survey environment affects the probability that a respondent identifies with a particular party and presidential approval conditional on self-reported partisanship. In an original experiment, we find that, under some circumstances, a question-ordering treatment increases Republican partisanship. The estimated effects are statistically different from zero in unweighted specifications where leaners are excluded from the definition of Republicans and also among respondents who identified as Republicans in previous survey waves. In our second study, we show that an informational intervention reduces the probability that a respondent identifies as an Independent and that including post-treatment partisanship in a regression changes the …"
B Pablo Montagnes,How Well Do Voting Choice Policies Represent Public and Investor Preferences?,2024,https://www.wallis.rochester.edu/assets/pdf/conference31/mps_body.pdf,"“Voting choice policies” allow investors in mutual funds and ETFs to express their preferences on how shares are voted in corporate proxy contests. We conduct an original survey to estimate the public’s preferences on management and shareholder proposals. The survey allows us to measure how well the voting choice policies offered by asset managers agree with the preferences of survey respondents. Among the voting choice policies that are currently offered, the average US adult can only achieve a maximum agreement score of 76.7 percent and the average stock owner is only slightly better at 77 percent. We then structurally estimate the ideological locations of the survey respondents and the voting choice policies. We find that in each of the dimensions a large share of respondents are poorly represented and that there are important differences across subgroups in the quality of representation."
B Pablo Montagnes,How to Design an Internal Talent Marketplace Align company needs and employee preferences,2023,https://scholar.google.com/scholar?cluster=460937046637057096&hl=en&oi=scholarr,
B Pablo Montagnes,On the Importance of Independent Evidence: A Reply to Graham et al.,2022,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4204045,"Do college football games influence US elections? Healy, Malhotra, and Mo (2010) found that college football outcomes are correlated with election results. Fowler and Montagnes (2015) found that the estimated effects of college football games do not vary in the ways we would theoretically expect if the effect were genuine and that NFL games have no effect, suggesting that the original result was likely a chance false positive. Graham et al.(2022a) reevaluated the effect of college football games on elections by adding new data. Although the estimates weakened when a small amount of new data was added, they concluded that the evidence mostly supports the original finding. Fowler and Montagnes (2022) responded with simulations showing that the evidence in Graham et al.(2022a) is statistically consistent with the possibility that the original result was a chance false positive and statistically inconsistent with the possibility of a genuine result of the magnitude reported in the original paper. Graham et al.(2022b) have written a reply to Fowler Montagnes (2022), and as ridiculous as this all sounds, this is our reply to that reply."
B Pablo Montagnes,On the incentives to exacerbate polarization,2024,https://academic.oup.com/jleo/article-abstract/40/3/854/7227932,"An organizer seeks to extract rents from competing interests in a polarized environment. We model these interests as three potential bidders, a neutral bidder, and two bidders who are “polarized” in that they prefer the neutral bidder to win rather than the other polarized bidder. The organizer cannot commit to an optimal mechanism, but can decide which bidders to allow to participate. While greater competition is generally thought to benefit the organizer, we identify conditions under which she increases expected revenue by preventing the neutral bidder from participating, thereby increasing the willingness to pay for polarized bidders. Thus, rather than seeking to bring about compromise, organizers have an incentive to exacerbate conflict. Excluding the neutral bidder always makes the auction less efficient, but the incentive to exclude her is greatest precisely when it lowers efficiency the most. We discuss …"
B Pablo Montagnes,The Public Meeting Paradox: How NIMBY-Dominated Public Meetings Can Enable New Housing,2024,https://files.osf.io/v1/resources/gfbva/providers/osfstorage/6643d047e8eec566246beb6b?action=download&direct&version=1,"Public meetings to consider new housing proposals often feature visible and vocal opposition from neighboring residents, creating a perception that these meetings impede the growth of the housing supply contributing to inequality. We analyze a model where residents can legally challenge a developer’s housing proposal. A public meeting serves as a critical tool for developers to identify potential litigants, enabling them to adjust proposals and avoid legal action. Interestingly, developers prefer meetings dominated by opponents since it is easier to identify potentially litigious neighbors. Contrary to common belief, our findings suggest that public meetings dominated by NIMBY opponents can increase housing supply by fostering compromise projects. This challenges the prevailing conventional wisdom that unrepresentative meetings significantly restrict housing development. Our analysis instead focuses attention on the threat of litigation as the key driver of the undersupply of housing."
B Pablo Montagnes,Firm Strategy and Internal Talent Markets,2023,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4399389,"How should executives strategically allocate talent? Organizations have recently adopted talent marketplaces to address job assignment and internal mobility. We formalize the worker-to-division matching problem, in which executives match workers and divisions, and face agents' preferences as the primary constraint. Our main result is market-based assignments can benefit organizations, but only in particular settings. Internal markets fail to deliver a classic benefit of strategic management: coordination across business units. Nonetheless, markets do perform well on another managerial dimension: creating incentives for employee engagement and truthful reporting. The performance of internal talent markets thus depends on which factor is more important for the firm's strategic position. We show that this can depend on each firm’s production technology, workplace incentives, workforce preferences, turnover costs, and other business parameters."
B Pablo Montagnes,Principals Matching Agents: Applications to Organizations and Auctions,2023,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4398819,"We develop a principal/agent model for matching agents in two-sided assignments. A principal has preferences over all agents' assignments, and agents have privately-known preferences about their own match (but are indifferent about others'). Unhappy agents can quit, but the principal can stop agents from trading assignments and can pay targeted transfers to agents to induce retention. We show that the principal values flexibility from agents to accommodate other players' interests. The principal therefore pays each side information rent over all their productive match partners (including for pairs that are ultimately not chosen). This induces truthful revelation on all productive dimensions (on both sides), and the principal can choose her preferred allocation (given constraints). The mechanism can be interpreted as a scoring auction. We conclude by discussing applications to job assignments within organizations, and extensions to other multi-sided mechanism design problems."
Gregory Palermo,Re-Landscaping Digital Scholarship: A Computational Analysis of Digital Humanities and Writing Studies,2022,https://search.proquest.com/openview/91b7499598c9df1e7b20dfe234a85eba/1?pq-origsite=gscholar&cbl=18750&diss=y,"This dissertation theorizes and demonstrates an approach to co-citation analysis for tactically linking distinct research areas with shared values and practices, as well as for supporting citational justice. Citation metrics and their analytics can reproduce inequity in scholarly advancement and the academic publishing record by way of information retrieval. Using these same bibliometric methods like co-citation analysis, which counts and visualizes clustered networks of sources often cited together, scholars can support an ongoing project of citing interventionally to build bridges and shift the academic landscape. My project critiques the conceptual metaphors for academic fields, as well as the spatial vantage from which practitioners navigate these computational methods. I do so by recuperating the methodological literature that first introduced co-citation analysis, in which bibliometricians plot maps of co-citation …"
Gregory Palermo,An Inexhaustible (Digital) Landscape,2020,https://www.jstor.org/stable/48616949,"Those new to the Digital Humanities often find themselves keen to offer a conversion narrative, and what follows is Kelly’s:"
John Patty,Ex post review and expert policy making: When does oversight reduce accountability?,2021,https://www.journals.uchicago.edu/doi/abs/10.1086/708913,"Ex post review is a common feature of policy-making institutions. We consider an environment in which an expert agent makes a policy recommendation, which can then be accepted or rejected by an overseer whose policy goals differ from those of the agent. The theory suggests that both behavior and optimal institutional design are sensitive to several factors, including actors’ preference alignment, the importance of the policy decision, and the uncertainty about the correct policy choice. We characterize the types of situations in which ex post review creates incentives for the agent to make pathological policy choices. In these situations, ex post review can reduce accountability of the agent to overseer wishes and ultimately provide incentives to set aside review entirely. The theory also offers testable predictions about policy recommendations and the overseer’s acceptance or rejection of these recommendations."
John Patty,Designing deliberation for decentralized decisions,2024,https://onlinelibrary.wiley.com/doi/abs/10.1111/ajps.12756,"I describe and analyze a model of strategic communication and deliberation in decentralized decision‐making settings. I show that, in a cheap‐talk environment, inclusion and exclusion of agents can affect the credibility of messaging between agents and, accordingly, the quality of policy decisions and overall social welfare. Somewhat surprisingly, the inclusion of agents can aid information aggregation and social welfare even when the added agents do not themselves communicate truthfully. Analogously, the results suggest an informational, social welfare–based rationale for excluding agents not only from observing policy‐relevant deliberation but also from observing the product of the communication precisely because the excluded agents possess decision‐making authority."
John Patty,Algorithmic fairness and statistical discrimination,2023,https://compass.onlinelibrary.wiley.com/doi/abs/10.1111/phc3.12891,"Algorithmic fairness is a new interdisciplinary field of study focused on how to measure whether a process, or algorithm, may unintentionally produce unfair outcomes, as well as whether or how the potential unfairness of such processes can be mitigated. Statistical discrimination describes a set of informational issues that can induce rational (i.e., Bayesian) decision‐making to lead to unfair outcomes even in the absence of discriminatory intent. In this article, we provide overviews of these two related literatures and draw connections between them. The comparison illustrates both the conflict between rationality and fairness and the importance of endogeneity (e.g., “rational expectations” and “self‐fulfilling prophecies”) in defining and pursuing fairness. Taken in concert, we argue that the two traditions suggest a value for considering new fairness notions that explicitly account for how the individual characteristics an …"
John Patty,Identity and information in organizations,2020,https://columbiapeseminar.wordpress.com/wp-content/uploads/2019/04/pattypenn.pdf,"Identity, reputation, and culture represent ways to understand why organizations with similar structures and memberships nevertheless behave differently. While a large body of work has advanced our understanding of the effects of formal institutional details such as delegation, hierarchy, transparency, and oversight on organizational behavior, less attention has been paid to informal institutional details such as shared mission, professionalism, and other bases of organizational identity. We present a theory of organizational decision-making that incorporates organizational identity in the form of “mission.” The degree to which individuals will be motivated to adopt their organization’s mission will be influenced by both the preferences of others within, and the structure of, the organization. Thus, we provide a theory of endogenous preferences within organizations that incorporates features of both formal and informal institutions."
John Patty,Working Towards Policy: A Theory of Organizational Implementation and Management,2024,https://academic.oup.com/jpart/article-abstract/34/1/53/7224952,"Much of policy-making involves prioritization—deciding not only what to do but also when—and uncertainty—not knowing exactly how the choices made will affect actual policy outcomes. I present a theory of dynamic prioritization within a hierarchical organization. The model illustrates how notions such as an agency’s performance, mission, and critical tasks are linked with details such as institutional structure and the preferences of both front-line bureaucrats and their overseers. The theory highlights some reasons why even sincere, representative policy-making decisions might appear irrational, inconsistent, or “captured” to outside observers. This is in contrast to classical “spatial models” of policy that abstract from the more quotidian details of how policy is actually made as opposed to simply being “chosen.” The theory also generates traditional comparative static-style predictions about the features of the …"
John Patty,"Ban The Box? Information, Incentives, and Statistical Discrimination",2022,https://arxiv.org/abs/2208.08348,"""Banning the Box"" refers to a policy campaign aimed at prohibiting employers from soliciting applicant information that could be used to statistically discriminate against categories of applicants (in particular, those with criminal records). In this article, we examine how the concealing or revealing of informative features about an applicant's identity affects hiring both directly and, in equilibrium, by possibly changing applicants' incentives to invest in human capital. We show that there exist situations in which an employer and an applicant are in agreement about whether to ban the box. Specifically, depending on the structure of the labor market, banning the box can be (1) Pareto dominant, (2) Pareto dominated, (3) benefit the applicant while harming the employer, or (4) benefit the employer while harming the applicant. Our results have policy implications spanning beyond employment decisions, including the use of credit checks by landlords and standardized tests in college admissions."
John Patty,Why Are Pandemics Ideological?,2021,https://www.tomclarkphd.com/s/Why_Are_Pandemics_Ideological_.pdf,"Effective governmental responses to disasters rely in part on the expertise and skills of government workers. Building and retaining expertise within the government often requires granting unelected civil servants discretion over policy-relevant decisions. We present a simple model of policy-making that captures the trade-offs faced by a policymaker when considering implementing a policy that may reduce the level of expertise within the government in the shadow of a potential disaster in the future. The model illustrates how policy motivations of an elected government might lead to governmental failure in a response to a future disaster. The model predicts that governmental failures will be more likely when the policy-maker has relatively extreme preferences, and that the failures will tend to occur in agencies where the experts’ policy preferences are opposed to those of the policy-maker."
John Patty,Strange Bedfellows: How the Need for Good Governance Shapes Budgetary Control of Bureaucracy,2023,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4676395,"Legislators can benefit from delegation to executive agencies, but they have limited tools to hold these agencies accountable. One key tool is power of the purse: control of the agency's appropriations. We present a theory that incorporates heterogeneous legislator preferences over bureaucratic activity, legislative budgetary control, and endogenous bureaucratic policy discretion to understand legislative incentives when appropriating funds to bureaucratic agencies. Our theory provides several insights: first, legislators' induced preferences over budgets are only partially determined by their policy preferences. Second, in some cases legislators who are opposed to the direction that the agency will take policy nevertheless support increased funding for that agency. Finally,"" strange bedfellows"" coalitions emerge in which legislators with competing policy preferences may nonetheless agree on their most-desired budget level for the agency."
John Patty,"Algorithms, Incentives, and Democracy",2023,https://arxiv.org/abs/2307.02319,"Classification algorithms are increasingly used in areas such as housing, credit, and law enforcement in order to make decisions affecting peoples' lives. These algorithms can change individual behavior deliberately (a fraud prediction algorithm deterring fraud) or inadvertently (content sorting algorithms spreading misinformation), and they are increasingly facing public scrutiny and regulation. Some of these regulations, like the elimination of cash bail in some states, have focused on \textit{lowering the stakes of certain classifications}. In this paper we characterize how optimal classification by an algorithm designer can affect the distribution of behavior in a population -- sometimes in surprising ways. We then look at the effect of democratizing the rewards and punishments, or stakes, to algorithmic classification to consider how a society can potentially stem (or facilitate!) predatory classification. Our results speak to questions of algorithmic fairness in settings where behavior and algorithms are interdependent, and where typical measures of fairness focusing on statistical accuracy across groups may not be appropriate."
John Patty,Algorithmic Fairness with Feedback,2023,https://arxiv.org/abs/2312.03155,"The field of algorithmic fairness has rapidly emerged over the past 15 years as algorithms have become ubiquitous in everyday lives. Algorithmic fairness traditionally considers statistical notions of fairness algorithms might satisfy in decisions based on noisy data. We first show that these are theoretically disconnected from welfare-based notions of fairness. We then discuss two individual welfare-based notions of fairness, envy freeness and prejudice freeness, and establish conditions under which they are equivalent to error rate balance and predictive parity, respectively. We discuss the implications of these findings in light of the recently discovered impossibility theorem in algorithmic fairness (Kleinberg, Mullainathan, & Raghavan (2016), Chouldechova (2017))."
John Patty,Achieving Accountability: Aligning Institutions and Behavior,2023,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/37D7A66544098460F08B1AC71D6177D7/stamped-9781009168328c11_242-262.pdf/achieving_accountability_aligning_institutions_and_behavior.pdf,"Decades of scholarship have noted and explored the challenges of designing efficient institutions for democratic policy choice and implementation. My immediate goal in this chapter is to consider how some empirical features of how people evaluate alternatives and make choices interact with institutional details in organizational decision-making settings. The more general goal is to expand our positive understanding of how to structure the relationships between–and responsibilities of–elected and unelected officials in order to promote policies that serve the public interest. A simpler way to describe this is that I hope the chapter provides some new insights into how to achieve political accountability.While the theoretical literature on institutional design and the empirical literatures on individual choice and belief formation are each well-developed and active, there has been much less study to date of their intersection …"
John Patty,The Art of Modeling,2025,https://www.johnwpatty.net/wp-content/uploads/2025/01/EITM_Edited_Volume_Chapter.pdf,"In this chapter, I provide some practical advice for how to build a model. The overall message is “keep it as simple as possible.”"
John Patty,Coordination in Bureaucratic Policy-Making,2024,https://www.jennyseoyeonkim.com/uploads/1/3/8/2/138265852/kimpatty_coordinationseptember2024.pdf,"Many public policies rely on multiple agencies, raising the question of how agencies with overlapping policy responsibilities coordinate their decisions. We consider a model of coordination in which a political executive can provide subsidized coordination between two agencies and consider how this possibility affects both the agencies’ incentives and, ultimately, social welfare. Our model of subsidizing coordination is very simple: an executive can invest her own resources in a coordination protocol that the agencies can (but need not) use to align their decisions. We consider the impact of scarce attention at the agency level and demonstrate that, while coordination between the agencies is maximized by the agencies having aligned policy preferences, the fact that the executive can invest in the coordination protocol undermines these incentives."
John Patty,Paved with Partisan Intentions: The Impressive and Disheartening Validity of Cox and McCubbins’s Legislative Leviathan,2023,https://www.johnwpatty.net/wp-content/uploads/2023/11/Paved_with_Partisan_Intentions.pdf,"We expand the party cartel model (Cox and McCubbins (1993, 2005)) to incorporate the electoral environment. Our theory demonstrates how external electoral forces can affect the credibility of the majority party leadership’s use of appointments within the legislative process to maintain party loyalty. We then discuss these findings with a particular focus on the House GOP Conference since 2011, including the recent successful motion to vacate against then-Speaker Kevin McCarthy and the subsequent process ultimately electing Mike Johnson as Speaker of the 118th Congress in October, 2023."
John Patty,"Personnel, Politics, and Policy-Making",2023,https://www.nowpublishers.com/article/Details/PIP-0074,"We present a theory of bureaucratic staffing in which staffers affect bureaucratic policy-making by influencing their agency’s policy priorities. The theory offers several predictions. First, presidents should appoint higher-quality staffers to agencies with policy goals that are more distant from the president. Second, presidents should be concerned with a staffer’s ideological bias only when the staffer is either sufficiently effective or when the staffer’s bias is sufficiently similar to the agency’s. Third, presidents should appoint a staffer to an agency with policy goals that are opposed to the staffer’s own, relative to the president’s goals. Fourth, less active agencies and agencies with narrow policy missions should be less likely to receive scarce staffing resources. To our knowledge, this is the first theory of political appointments to demonstrate how agencies’ structural and process-based characteristics affect the president’s incentives when making appointments."
John Patty,Editors’ introduction to JTP issue 32(3),2020,https://journals.sagepub.com/doi/abs/10.1177/0951629820934967,"This issue contains five articles. Each of the articles deals in some way with political accountability (a theme common to much of the work we publish in the JTP these days) and, accordingly, is relevant to the current waves of political upheaval and populism around the world.In ‘When strategic uninformed abstention improves democratic accountability,’Gento Kato confronts the thorny question of when mass political participation might hinder accountability. Kato’s theory is relevant to a very active area of both empirical and theoretical research into whether, when, and how voters can protect their interests through the electoral process. A central point of Kato’s analysis is that abstention by less informed voters can improve their own (and, indeed, social) welfare, but that this possibility is conditional on the proportion of ‘purely ideological’voters for whom the quality of a given public policy is insufficient to sway their …"
Kevin Quinn,Correcting measurement error bias in conjoint survey experiments,2023,https://gking.harvard.edu/files/gking/files/conerr.pdf,"Conjoint survey designs are spreading across the social sciences due to their unusual capacity to estimate many causal effects from a single randomized experiment. Unfortunately, by their ability to mirror complicated real-world choices, these designs often generate substantial measurement error and thus bias. We replicate both the data collection and analysis from eight prominent conjoint studies, all of which closely reproduce published results, and show that a large proportion of observed variation in answers to conjoint questions is effectively random noise. We then discover a common empirical pattern in how measurement error appears in conjoint studies and, with it, introduce an easy-to-use statistical method to correct the bias."
Kevin Quinn,Measuring perceived skin color: Spillover effects and likert-type scales,2023,https://www.journals.uchicago.edu/doi/abs/10.1086/720941,"Discrimination based on skin color has been documented as a considerable problem in social science research. Most of this research relies on Likert-type ratings of skin color such as the Massey-Martin Scale (MMS). Scholars have raised questions about measurement error in such scales. We hypothesize that the coding of a person’s skin color will vary depending on the race of persons previously coded. We find that the MMS is vulnerable to spillover effects: a person’s skin is coded as darker, on average, if he is observed following a sequence of White persons than if he is observed following a sequence of Black persons. We also replicate previous work showing that Black and White coders use the scale differently. Finally, having coders cross-reference the palette at the time of coding, rather than recalling the palette from memory, fails to mitigate either race-of-coder or spillover effects."
Kevin Quinn,Partisan Panel Composition and Reliance on Earlier Opinions in the Circuit Courts,2024,https://journals.sagepub.com/doi/abs/10.1177/2755323X241240384,"Does the partisan composition of three-judge panels affect how earlier opinions are treated and thus how the law develops? Using a novel data set of Shepard's treatments for all cases decided in the U.S. courts of appeals from 1974 to 2017, we investigate three different versions of this question. First, are panels composed of three Democratic (Republican) appointees more likely to follow opinions decided by panels of three Democratic (Republican) appointees than are panels composed of three Republican (Democratic) appointees? Second, does the presence of a single out-party judge change how a panel relies on earlier decisions compared to what one would expect from a panel with homogeneous partisanship? Finally, does the size of these potential partisan effects change over time in a way that would be consistent with partisan polarization on the courts? We find that partisanship does, in fact, structure …"
Kevin Quinn,"The Revival of US Hospital Care, 2004–2019",2024,"https://journals.lww.com/lww-medicalcare/fulltext/2024/03000/the_revival_of_us_hospital_care,_2004_2019.3.aspx?context=latestarticles","Background:Between 2004 and 2019, the US hospital industry reversed the 21-year decline in its share of national health spending.Objective:To measure and explain changes in hospital utilization, cost, charges, and inpatient case mix.Data Sources:Principal sources were the American Hospital Association annual survey, the National Inpatient Sample, and the Healthcare Cost Reporting Information System. The study included all US community hospitals (n= 5141 in 2019)."
Kevin Quinn,"Twenty-first century split: Partisan, racial, and gender differences in circuit judges following earlier opinions",2023,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/byulr49&section=13,"Many researchers have studied the relationship between judges' behavior and their political party, race, or gender. Most of these studies focus on whether judges' votes in a particular set of cases are associated with the judges' party, race, or gender. 1 As we discuss in more detail in Part II, these studies have generally found1. Throughout this Article, we generally use the term"" race"" to refer to both race and ethnicity. And, as we discuss below, in determining party we look to the political party of the President who most recently appointed the judge. See infra note 42 and accompanying text. To avoid wordiness, we sometimes refer to Democratic and Republican appointees by the shorthand"" Democrats"" and"" Republicans."""
Kevin Quinn,Introduction to the Symposium: Comments on Scholarship Measuring Judicial Personality,2021,https://www.cambridge.org/core/journals/journal-of-law-and-courts/article/introduction-to-the-symposium/DC54303FEBC8EDD355020CBE4B7622C2,"This issue of the Journal of Law and Courts features articles devoted to measuring the personality traits of US Supreme Court justices. In this brief comment, I attempt to do the following. First, I briefly summarize Hall et al. (2021) and Black et al. (2021). Here I pay special attention to some of the methodological issues that give rise to the disagreement between these authors. Second, I provide some general thoughts on the enterprise of attempting to measure personality traits of US Supreme Court justices. While I am generally skeptical of the utility of such an enterprise, I could be convinced of its value. Accordingly, I attempt to lay out what a skeptic like myself would like to see in order to be convinced of the intellectual value added of work in this area."
Kevin Quinn,Online Appendix What to Observe When Assuming Selection on Observables,2024,https://epstein.wustl.edu/s/WATEAppendix.pdf,"(Yi− ˆm0 (xi))(B. 2) where ˆm1 (x) is the ordinary least squares (OLS) regression estimator of E [Y| X= x, Z= 1] constructed by subsetting the data to the Z= 1 units and fitting an OLS regression to those data and ˆm0 (x) is the OLS regression estimator of E [Y| X= x, Z= 0] constructed by subsetting the data to the Z= 0 units and fitting an OLS regression to those data. We will also consider the OLS estimator of τ in the regression y= Xβ+ zτ+ ϵ.(B. 3)"
Kevin Quinn,NOTES & COMMENTS,2023,https://digitalcommons.law.byu.edu/cgi/viewcontent.cgi?article=3473&context=lawreview,"Table of Contents Page 1 BYU Law Review Volume 49 Issue 2 Article 5 Winter 12-27-2023 
Table of Contents Follow this and additional works at: https://digitalcommons.law.byu.edu/lawreview 
Recommended Citation Table of Contents, 49 BYU L. Rev. (2023). Available at: https://digitalcommons.law.byu.edu/lawreview/vol49/iss2/5 
This Frontmatter is brought to you for free and open access by the Brigham Young 
University Law Review at BYU Law Digital Commons. It has been accepted for inclusion in 
BYU Law Review by an authorized editor of BYU Law Digital Commons. For more 
information, please contact hunterlawlibrary@byu.edu. Page 2 ETofc.49.2.FIN.docx 12/26/2023 
9:18 PM Brigham Young University Law Review VOLUME 49 NUMBER 2 ARTICLES 
Hidden Contracts Shmuel I. Becher & Uri Benoliel ........................................... 307 Twenty-First 
Century Split: Partisan, Racial, and Gender Differences in Circuit …"
